student_id,semester_number,term_year,course_code,credits,grade_points
38,3,Fall 2023,CSCI 21062,3,3.0
38,3,Fall 2023,CSCI 23072,3,2.3
38,3,Fall 2023,DELT 21212,3,3.0
38,3,Fall 2023,MGMT 21012,3,2.0
38,4,Spring 2024,CSCI 22012,3,3.0
38,4,Spring 2024,CSCI 22022,3,2.0
38,4,Spring 2024,CSCI 22032,3,2.3
38,4,Spring 2024,CSCI 22042,3,2.0
38,4,Spring 2024,CSCI 22052,3,2.7
38,4,Spring 2024,CSCI 22062,3,2.3
38,4,Spring 2024,CSCI 22082,3,2.7
38,4,Spring 2024,MGMT 22012,3,2.7
38,4,Spring 2024,CSCI 22072,3,2.7
38,5,Fall 2024,CSCI 31014,3,2.7
38,5,Fall 2024,DELT 33212,3,3.0
38,5,Fall 2024,MGMT 31012,3,2.7
38,5,Fall 2024,CSCI 31082,3,2.7
38,5,Fall 2024,CSEC 31012,3,3.0
38,5,Fall 2024,CSEC 31022,3,2.0
38,5,Fall 2024,AINT 31012,3,2.7
38,5,Fall 2024,AINT 31022,2,3.3
38,6,Spring 2025,CSCI 32012,3,2.0
38,6,Spring 2025,CSCI 32022,3,2.0
38,6,Spring 2025,CSCI 32032,3,3.7
38,6,Spring 2025,CSCI 32042,3,2.0
38,6,Spring 2025,DELT 33212,3,2.0
38,6,Spring 2025,MGMT 31012,3,2.3
38,6,Spring 2025,CSEC 32012,3,3.0
38,6,Spring 2025,CSEC 32022,3,2.0
38,6,Spring 2025,CSEC 32032,3,2.7
38,6,Spring 2025,AINT 32012,2,3.0
38,6,Spring 2025,AINT 32022,2,2.3
39,1,Fall 2023,CSCI 11014,3,2.0
39,1,Fall 2023,CSCI 11023,3,2.3
39,1,Fall 2023,CSCI 11032,3,2.0
39,1,Fall 2023,CSCI 11042,3,2.3
39,1,Fall 2023,CSCI 11052,3,3.0
39,1,Fall 2023,CSCI 11062,3,2.3
39,1,Fall 2023,DELT 13302,3,2.0
39,1,Fall 2023,CSCI 11072,3,2.0
39,2,Spring 2024,CSCI 12013,3,3.7
39,2,Spring 2024,CSCI 12022,3,2.3
39,2,Spring 2024,CSCI 12033,3,2.3
39,2,Spring 2024,CSCI 12042,3,2.7
39,2,Spring 2024,CSCI 12052,3,2.0
39,2,Spring 2024,CSCI 12063,3,2.0
39,3,Fall 2024,CSCI 21013,3,3.0
39,3,Fall 2024,CSCI 21023,3,2.0
39,3,Fall 2024,CSCI 21033,3,2.0
39,3,Fall 2024,CSCI 21042,3,2.3
39,3,Fall 2024,CSCI 21052,3,2.0
39,3,Fall 2024,CSCI 21062,3,2.0
39,3,Fall 2024,CSCI 23072,3,3.3
39,3,Fall 2024,DELT 21212,3,2.3
39,3,Fall 2024,MGMT 21012,3,2.3
39,4,Spring 2025,CSCI 22012,3,2.0
39,4,Spring 2025,CSCI 22022,3,2.0
39,4,Spring 2025,CSCI 22032,3,2.3
39,4,Spring 2025,CSCI 22042,3,2.3
39,4,Spring 2025,CSCI 22052,3,2.0
39,4,Spring 2025,CSCI 22062,3,2.3
39,4,Spring 2025,CSCI 22082,3,2.7
39,4,Spring 2025,MGMT 22012,3,2.3
39,4,Spring 2025,CSCI 22072,2,2.0
40,1,Fall 2021,CSCI 11014,3,2.0
40,1,Fall 2021,CSCI 11023,3,2.0
40,1,Fall 2021,CSCI 11032,3,2.0
40,1,Fall 2021,CSCI 11042,3,2.3
40,1,Fall 2021,CSCI 11052,3,2.0
40,1,Fall 2021,CSCI 11062,3,3.7
40,1,Fall 2021,DELT 13302,3,2.7
40,1,Fall 2021,CSCI 11072,3,2.3
40,2,Spring 2022,CSCI 12013,3,2.7
40,2,Spring 2022,CSCI 12022,3,2.3
40,2,Spring 2022,CSCI 12033,3,2.7
40,2,Spring 2022,CSCI 12042,3,3.3
40,2,Spring 2022,CSCI 12052,3,2.0
40,2,Spring 2022,CSCI 12063,3,2.0
40,3,Fall 2022,CSCI 21013,3,2.0
40,3,Fall 2022,CSCI 21023,3,2.7
40,3,Fall 2022,CSCI 21033,3,2.3
40,3,Fall 2022,CSCI 21042,3,2.3
40,3,Fall 2022,CSCI 21052,3,2.0
40,3,Fall 2022,CSCI 21062,3,2.0
40,3,Fall 2022,CSCI 23072,3,2.7
40,3,Fall 2022,DELT 21212,3,2.3
40,3,Fall 2022,MGMT 21012,3,2.0
40,4,Spring 2023,CSCI 22012,3,2.0
40,4,Spring 2023,CSCI 22022,3,2.0
40,4,Spring 2023,CSCI 22032,3,2.0
40,4,Spring 2023,CSCI 22042,3,2.3
40,4,Spring 2023,CSCI 22052,3,2.0
40,4,Spring 2023,CSCI 22062,3,2.0
40,4,Spring 2023,CSCI 22082,3,2.7
40,4,Spring 2023,MGMT 22012,3,2.0
40,4,Spring 2023,CSCI 22072,2,2.0
40,5,Fall 2023,CSCI 31014,3,3.0
40,5,Fall 2023,DELT 33212,3,2.0
40,5,Fall 2023,MGMT 31012,3,2.7
40,5,Fall 2023,CSCI 31082,3,2.3
40,5,Fall 2023,CSEC 31012,3,2.0
40,5,Fall 2023,CSEC 31022,3,3.0
40,6,Spring 2024,CSCI 32012,3,2.0
40,6,Spring 2024,CSCI 32022,3,2.3
40,6,Spring 2024,CSCI 32032,3,2.3
40,6,Spring 2024,CSCI 32042,3,2.0
40,6,Spring 2024,DELT 33212,3,2.7
40,6,Spring 2024,MGMT 31012,3,2.0
40,6,Spring 2024,CSEC 32012,3,2.0
40,6,Spring 2024,CSEC 32022,3,2.7
40,6,Spring 2024,CSEC 32032,3,2.0
40,6,Spring 2024,DSCI 32012,2,3.0
40,7,Fall 2024,CSCI 43018,3,2.7
40,7,Fall 2024,CSCI 44026,3,2.7
40,7,Fall 2024,CSEC 44012,3,2.0
40,7,Fall 2024,CSEC 44022,3,2.3
40,7,Fall 2024,CSEC 44032,3,3.0
40,7,Fall 2024,CSEC 44042,3,2.3
40,7,Fall 2024,CSEC 44062,3,2.0
40,7,Fall 2024,CSEC 44072,3,2.3
40,7,Fall 2024,DSCI 44022,3,2.0
40,7,Fall 2024,DSCI 44033,3,2.3
40,7,Fall 2024,DSCI 44052,3,2.0
40,7,Fall 2024,AINT 44042,3,2.0
40,7,Fall 2024,SCOM 44022,3,2.0
40,7,Fall 2024,DSCI 44012,2,2.7
40,7,Fall 2024,DSCI 44042,3,2.3
40,8,Spring 2025,CSCI 43018,3,3.0
40,8,Spring 2025,CSCI 44026,3,2.3
40,8,Spring 2025,CSEC 44012,3,2.0
40,8,Spring 2025,CSEC 44022,3,2.0
40,8,Spring 2025,CSEC 44032,3,3.0
40,8,Spring 2025,CSEC 44042,3,2.0
40,8,Spring 2025,CSEC 44062,3,2.0
40,8,Spring 2025,CSEC 44072,3,2.0
40,8,Spring 2025,DSCI 44022,3,2.3
40,8,Spring 2025,DSCI 44033,3,2.0
40,8,Spring 2025,DSCI 44052,3,2.0
40,8,Spring 2025,AINT 44042,3,2.7
40,8,Spring 2025,SCOM 44022,3,2.0
40,8,Spring 2025,DSCI 44042,2,2.7
40,8,Spring 2025,DSCI 44062,3,3.0
41,1,Fall 2024,CSCI 11014,3,2.0
41,1,Fall 2024,CSCI 11023,3,3.0
41,1,Fall 2024,CSCI 11032,3,2.0
41,1,Fall 2024,CSCI 11042,3,2.3
41,1,Fall 2024,CSCI 11052,3,2.0
41,1,Fall 2024,CSCI 11062,3,2.3
41,1,Fall 2024,DELT 13302,3,2.3
41,1,Fall 2024,CSCI 11072,2,2.0
41,2,Spring 2025,CSCI 12013,3,2.0
41,2,Spring 2025,CSCI 12022,3,2.3
41,2,Spring 2025,CSCI 12033,3,2.0
41,2,Spring 2025,CSCI 12042,3,2.3
41,2,Spring 2025,CSCI 12052,3,2.0
41,2,Spring 2025,CSCI 12063,3,2.0
42,1,Fall 2021,CSCI 11014,3,2.0
42,1,Fall 2021,CSCI 11023,3,2.0
42,1,Fall 2021,CSCI 11032,3,2.3
42,1,Fall 2021,CSCI 11042,3,2.3
42,1,Fall 2021,CSCI 11052,3,3.3
42,1,Fall 2021,CSCI 11062,3,2.0
42,1,Fall 2021,DELT 13302,3,2.3
42,1,Fall 2021,CSCI 11072,2,2.3
42,2,Spring 2022,CSCI 12013,3,2.0
42,2,Spring 2022,CSCI 12022,3,2.7
42,2,Spring 2022,CSCI 12033,3,3.3
42,2,Spring 2022,CSCI 12042,3,2.0
42,2,Spring 2022,CSCI 12052,3,3.0
42,2,Spring 2022,CSCI 12063,3,2.0
42,3,Fall 2022,CSCI 21013,3,2.0
42,3,Fall 2022,CSCI 21023,3,2.0
42,3,Fall 2022,CSCI 21033,3,2.0
42,3,Fall 2022,CSCI 21042,3,2.0
42,3,Fall 2022,CSCI 21052,3,2.0
42,3,Fall 2022,CSCI 21062,3,2.3
42,3,Fall 2022,CSCI 23072,3,2.0
42,3,Fall 2022,DELT 21212,3,2.0
42,3,Fall 2022,MGMT 21012,3,2.0
42,4,Spring 2023,CSCI 22012,3,2.7
42,4,Spring 2023,CSCI 22022,3,3.0
42,4,Spring 2023,CSCI 22032,3,2.7
42,4,Spring 2023,CSCI 22042,3,2.0
42,4,Spring 2023,CSCI 22052,3,2.3
42,4,Spring 2023,CSCI 22062,3,2.3
42,4,Spring 2023,CSCI 22082,3,2.0
42,4,Spring 2023,MGMT 22012,3,3.0
42,4,Spring 2023,CSCI 22072,2,2.3
42,5,Fall 2023,CSCI 31014,3,2.7
42,5,Fall 2023,DELT 33212,3,3.7
42,5,Fall 2023,MGMT 31012,3,2.3
42,5,Fall 2023,CSCI 31082,3,2.0
42,5,Fall 2023,CSEC 31012,3,2.3
42,5,Fall 2023,CSEC 31022,3,2.0
42,6,Spring 2024,CSCI 32012,3,2.0
42,6,Spring 2024,CSCI 32022,3,2.7
42,6,Spring 2024,CSCI 32032,3,2.7
42,6,Spring 2024,CSCI 32042,3,2.3
42,6,Spring 2024,DELT 33212,3,2.3
42,6,Spring 2024,MGMT 31012,3,2.3
42,6,Spring 2024,CSEC 32012,3,2.3
42,6,Spring 2024,CSEC 32022,3,2.7
42,6,Spring 2024,CSEC 32032,3,2.0
42,6,Spring 2024,DSCI 32012,2,2.0
42,7,Fall 2024,CSCI 43018,3,2.0
42,7,Fall 2024,CSCI 44026,3,2.7
42,7,Fall 2024,CSEC 44012,3,2.0
42,7,Fall 2024,CSEC 44022,3,2.7
42,7,Fall 2024,CSEC 44032,3,2.7
42,7,Fall 2024,CSEC 44042,3,2.3
42,7,Fall 2024,CSEC 44062,3,2.0
42,7,Fall 2024,CSEC 44072,3,2.0
42,7,Fall 2024,DSCI 44022,3,2.0
42,7,Fall 2024,DSCI 44033,3,2.0
42,7,Fall 2024,DSCI 44052,3,2.3
42,7,Fall 2024,AINT 44042,3,2.0
42,7,Fall 2024,SCOM 44022,3,3.7
42,7,Fall 2024,DSCI 44062,2,2.7
42,7,Fall 2024,DSCI 44072,3,2.7
42,8,Spring 2025,CSCI 43018,3,2.3
42,8,Spring 2025,CSCI 44026,3,2.7
42,8,Spring 2025,CSEC 44012,3,2.3
42,8,Spring 2025,CSEC 44022,3,2.0
42,8,Spring 2025,CSEC 44032,3,2.0
42,8,Spring 2025,CSEC 44042,3,2.3
42,8,Spring 2025,CSEC 44062,3,2.0
42,8,Spring 2025,CSEC 44072,3,2.0
42,8,Spring 2025,DSCI 44022,3,3.0
42,8,Spring 2025,DSCI 44033,3,2.3
42,8,Spring 2025,DSCI 44052,3,2.0
42,8,Spring 2025,AINT 44042,3,2.0
42,8,Spring 2025,SCOM 44022,3,2.7
42,8,Spring 2025,DSCI 44042,2,2.7
42,8,Spring 2025,DSCI 44012,2,2.7
43,1,Fall 2020,CSCI 11014,3,2.0
43,1,Fall 2020,CSCI 11023,3,2.0
43,1,Fall 2020,CSCI 11032,3,2.0
43,1,Fall 2020,CSCI 11042,3,2.3
43,1,Fall 2020,CSCI 11052,3,2.3
43,1,Fall 2020,CSCI 11062,3,2.3
43,1,Fall 2020,DELT 13302,3,2.0
43,1,Fall 2020,CSCI 11072,3,2.0
43,2,Spring 2021,CSCI 12013,3,2.0
43,2,Spring 2021,CSCI 12022,3,3.0
43,2,Spring 2021,CSCI 12033,3,2.3
43,2,Spring 2021,CSCI 12042,3,2.0
43,2,Spring 2021,CSCI 12052,3,2.3
43,2,Spring 2021,CSCI 12063,3,2.7
43,3,Fall 2021,CSCI 21013,3,2.3
43,3,Fall 2021,CSCI 21023,3,2.7
43,3,Fall 2021,CSCI 21033,3,2.0
43,3,Fall 2021,CSCI 21042,3,2.3
43,3,Fall 2021,CSCI 21052,3,2.0
43,3,Fall 2021,CSCI 21062,3,2.7
43,3,Fall 2021,CSCI 23072,3,2.3
43,3,Fall 2021,DELT 21212,3,2.0
43,3,Fall 2021,MGMT 21012,3,3.0
43,4,Spring 2022,CSCI 22012,3,2.7
43,4,Spring 2022,CSCI 22022,3,2.0
43,4,Spring 2022,CSCI 22032,3,2.0
43,4,Spring 2022,CSCI 22042,3,2.3
43,4,Spring 2022,CSCI 22052,3,2.3
43,4,Spring 2022,CSCI 22062,3,2.0
43,4,Spring 2022,CSCI 22082,3,2.0
43,4,Spring 2022,MGMT 22012,3,2.7
43,4,Spring 2022,CSCI 22072,3,2.0
43,5,Fall 2022,CSCI 31014,3,2.0
43,5,Fall 2022,DELT 33212,3,2.0
43,5,Fall 2022,MGMT 31012,3,2.0
43,5,Fall 2022,CSCI 31082,3,2.7
43,5,Fall 2022,CSEC 31012,3,2.3
43,5,Fall 2022,CSEC 31022,3,3.0
43,5,Fall 2022,SCOM 31022,2,2.3
43,5,Fall 2022,SCOM 31032,2,2.0
43,6,Spring 2023,CSCI 32012,3,2.3
43,6,Spring 2023,CSCI 32022,3,2.3
43,6,Spring 2023,CSCI 32032,3,2.0
43,6,Spring 2023,CSCI 32042,3,2.3
43,6,Spring 2023,DELT 33212,3,2.0
43,6,Spring 2023,MGMT 31012,3,2.0
43,6,Spring 2023,CSEC 32012,3,2.0
43,6,Spring 2023,CSEC 32022,3,2.0
43,6,Spring 2023,CSEC 32032,3,2.0
43,6,Spring 2023,SCOM 32012,2,3.0
43,7,Fall 2023,CSCI 43018,3,2.0
43,7,Fall 2023,CSCI 44026,3,2.0
43,7,Fall 2023,CSEC 44012,3,3.3
43,7,Fall 2023,CSEC 44022,3,2.0
43,7,Fall 2023,CSEC 44032,3,2.0
43,7,Fall 2023,CSEC 44042,3,2.0
43,7,Fall 2023,CSEC 44062,3,2.0
43,7,Fall 2023,CSEC 44072,3,2.0
43,7,Fall 2023,DSCI 44022,3,2.0
43,7,Fall 2023,DSCI 44033,3,2.3
43,7,Fall 2023,DSCI 44052,3,2.0
43,7,Fall 2023,AINT 44042,3,2.7
43,7,Fall 2023,SCOM 44022,3,2.0
43,7,Fall 2023,SCOM 44033,2,3.3
43,7,Fall 2023,SCOM 44043,2,2.0
43,8,Spring 2024,CSCI 43018,3,2.7
43,8,Spring 2024,CSCI 44026,3,2.3
43,8,Spring 2024,CSEC 44012,3,2.0
43,8,Spring 2024,CSEC 44022,3,2.7
43,8,Spring 2024,CSEC 44032,3,2.0
43,8,Spring 2024,CSEC 44042,3,3.3
43,8,Spring 2024,CSEC 44062,3,2.0
43,8,Spring 2024,CSEC 44072,3,2.7
43,8,Spring 2024,DSCI 44022,3,2.0
43,8,Spring 2024,DSCI 44033,3,2.7
43,8,Spring 2024,DSCI 44052,3,2.0
43,8,Spring 2024,AINT 44042,3,2.7
43,8,Spring 2024,SCOM 44022,3,2.7
43,8,Spring 2024,SCOM 44052,3,2.0
43,8,Spring 2024,SCOM 44043,3,2.3
44,1,Fall 2020,CSCI 11014,3,4.0
44,1,Fall 2020,CSCI 11023,3,2.3
44,1,Fall 2020,CSCI 11032,3,3.3
44,1,Fall 2020,CSCI 11042,3,2.7
44,1,Fall 2020,CSCI 11052,3,2.3
44,1,Fall 2020,CSCI 11062,3,3.3
44,1,Fall 2020,DELT 13302,3,4.0
44,1,Fall 2020,CSCI 11072,3,2.7
44,2,Spring 2021,CSCI 12013,3,3.3
44,2,Spring 2021,CSCI 12022,3,2.7
44,2,Spring 2021,CSCI 12033,3,2.7
44,2,Spring 2021,CSCI 12042,3,3.0
44,2,Spring 2021,CSCI 12052,3,3.3
44,2,Spring 2021,CSCI 12063,3,3.3
44,3,Fall 2021,CSCI 21013,3,2.7
44,3,Fall 2021,CSCI 21023,3,2.3
44,3,Fall 2021,CSCI 21033,3,3.3
44,3,Fall 2021,CSCI 21042,3,2.7
44,3,Fall 2021,CSCI 21052,3,4.0
44,3,Fall 2021,CSCI 21062,3,3.3
44,3,Fall 2021,CSCI 23072,3,3.0
44,3,Fall 2021,DELT 21212,3,3.3
44,3,Fall 2021,MGMT 21012,3,3.3
44,4,Spring 2022,CSCI 22012,3,3.3
44,4,Spring 2022,CSCI 22022,3,2.7
44,4,Spring 2022,CSCI 22032,3,3.0
44,4,Spring 2022,CSCI 22042,3,4.0
44,4,Spring 2022,CSCI 22052,3,4.0
44,4,Spring 2022,CSCI 22062,3,3.3
44,4,Spring 2022,CSCI 22082,3,2.7
44,4,Spring 2022,MGMT 22012,3,4.0
44,4,Spring 2022,CSCI 22072,2,3.3
44,5,Fall 2022,CSCI 31014,3,2.7
44,5,Fall 2022,DELT 33212,3,3.0
44,5,Fall 2022,MGMT 31012,3,2.3
44,5,Fall 2022,CSCI 31082,3,3.3
44,5,Fall 2022,CSEC 31012,3,2.0
44,5,Fall 2022,CSEC 31022,3,3.0
44,6,Spring 2023,CSCI 32012,3,3.7
44,6,Spring 2023,CSCI 32022,3,2.7
44,6,Spring 2023,CSCI 32032,3,3.0
44,6,Spring 2023,CSCI 32042,3,2.0
44,6,Spring 2023,DELT 33212,3,3.0
44,6,Spring 2023,MGMT 31012,3,2.7
44,6,Spring 2023,CSEC 32012,3,3.7
44,6,Spring 2023,CSEC 32022,3,2.7
44,6,Spring 2023,CSEC 32032,3,3.3
44,7,Fall 2023,CSCI 43018,3,2.7
44,7,Fall 2023,CSCI 44026,3,3.0
44,7,Fall 2023,CSEC 44012,3,4.0
44,7,Fall 2023,CSEC 44022,3,3.0
44,7,Fall 2023,CSEC 44032,3,3.0
44,7,Fall 2023,CSEC 44042,3,2.7
44,7,Fall 2023,CSEC 44062,3,2.3
44,7,Fall 2023,CSEC 44072,3,2.0
44,7,Fall 2023,DSCI 44022,3,2.7
44,7,Fall 2023,DSCI 44033,3,2.7
44,7,Fall 2023,DSCI 44052,3,3.7
44,7,Fall 2023,AINT 44042,3,3.0
44,7,Fall 2023,SCOM 44022,3,3.0
44,7,Fall 2023,CSEC 44052,3,2.3
44,7,Fall 2023,CSEC 44092,2,3.3
44,8,Spring 2024,CSCI 43018,3,2.3
44,8,Spring 2024,CSCI 44026,3,3.0
44,8,Spring 2024,CSEC 44012,3,3.3
44,8,Spring 2024,CSEC 44022,3,3.7
44,8,Spring 2024,CSEC 44032,3,2.7
44,8,Spring 2024,CSEC 44042,3,3.0
44,8,Spring 2024,CSEC 44062,3,2.7
44,8,Spring 2024,CSEC 44072,3,3.7
44,8,Spring 2024,DSCI 44022,3,3.7
44,8,Spring 2024,DSCI 44033,3,2.3
44,8,Spring 2024,DSCI 44052,3,2.7
44,8,Spring 2024,AINT 44042,3,2.7
44,8,Spring 2024,SCOM 44022,3,3.3
44,8,Spring 2024,CSEC 44092,3,3.3
44,8,Spring 2024,CSEC 44102,3,4.0
45,1,Fall 2023,CSCI 11014,3,2.3
45,1,Fall 2023,CSCI 11023,3,2.0
45,1,Fall 2023,CSCI 11032,3,2.7
45,1,Fall 2023,CSCI 11042,3,3.0
45,1,Fall 2023,CSCI 11052,3,3.0
45,1,Fall 2023,CSCI 11062,3,2.3
45,1,Fall 2023,DELT 13302,3,3.0
45,1,Fall 2023,CSCI 11072,3,2.0
45,2,Spring 2024,CSCI 12013,3,3.0
45,2,Spring 2024,CSCI 12022,3,2.3
45,2,Spring 2024,CSCI 12033,3,2.7
45,2,Spring 2024,CSCI 12042,3,2.3
45,2,Spring 2024,CSCI 12052,3,3.3
45,2,Spring 2024,CSCI 12063,3,2.7
45,3,Fall 2024,CSCI 21013,3,4.0
45,3,Fall 2024,CSCI 21023,3,2.7
45,3,Fall 2024,CSCI 21033,3,3.3
45,3,Fall 2024,CSCI 21042,3,2.0
45,3,Fall 2024,CSCI 21052,3,2.3
45,3,Fall 2024,CSCI 21062,3,2.3
45,3,Fall 2024,CSCI 23072,3,2.0
45,3,Fall 2024,DELT 21212,3,3.0
45,3,Fall 2024,MGMT 21012,3,2.0
45,4,Spring 2025,CSCI 22012,3,2.0
45,4,Spring 2025,CSCI 22022,3,2.7
45,4,Spring 2025,CSCI 22032,3,2.0
45,4,Spring 2025,CSCI 22042,3,3.3
45,4,Spring 2025,CSCI 22052,3,3.0
45,4,Spring 2025,CSCI 22062,3,3.0
45,4,Spring 2025,CSCI 22082,3,3.0
45,4,Spring 2025,MGMT 22012,3,3.0
45,4,Spring 2025,CSCI 22072,2,2.7
46,1,Fall 2022,CSCI 11014,3,2.3
46,1,Fall 2022,CSCI 11023,3,2.7
46,1,Fall 2022,CSCI 11032,3,3.3
46,1,Fall 2022,CSCI 11042,3,2.3
46,1,Fall 2022,CSCI 11052,3,3.0
46,1,Fall 2022,CSCI 11062,3,2.3
46,1,Fall 2022,DELT 13302,3,2.0
46,1,Fall 2022,CSCI 11072,3,2.7
46,2,Spring 2023,CSCI 12013,3,3.0
46,2,Spring 2023,CSCI 12022,3,2.7
46,2,Spring 2023,CSCI 12033,3,2.3
46,2,Spring 2023,CSCI 12042,3,2.0
46,2,Spring 2023,CSCI 12052,3,2.0
46,2,Spring 2023,CSCI 12063,3,2.0
46,3,Fall 2023,CSCI 21013,3,2.3
46,3,Fall 2023,CSCI 21023,3,2.7
46,3,Fall 2023,CSCI 21033,3,2.0
46,3,Fall 2023,CSCI 21042,3,2.3
46,3,Fall 2023,CSCI 21052,3,2.3
46,3,Fall 2023,CSCI 21062,3,2.3
46,3,Fall 2023,CSCI 23072,3,3.0
46,3,Fall 2023,DELT 21212,3,3.0
46,3,Fall 2023,MGMT 21012,3,2.7
46,4,Spring 2024,CSCI 22012,3,2.7
46,4,Spring 2024,CSCI 22022,3,3.0
46,4,Spring 2024,CSCI 22032,3,2.3
46,4,Spring 2024,CSCI 22042,3,2.0
46,4,Spring 2024,CSCI 22052,3,3.3
46,4,Spring 2024,CSCI 22062,3,2.3
46,4,Spring 2024,CSCI 22082,3,2.7
46,4,Spring 2024,MGMT 22012,3,2.3
46,4,Spring 2024,CSCI 22072,2,2.7
46,5,Fall 2024,CSCI 31014,3,2.7
46,5,Fall 2024,DELT 33212,3,3.0
46,5,Fall 2024,MGMT 31012,3,2.3
46,5,Fall 2024,CSCI 31082,3,2.3
46,5,Fall 2024,CSEC 31012,3,2.3
46,5,Fall 2024,CSEC 31022,3,2.7
46,6,Spring 2025,CSCI 32012,3,2.7
46,6,Spring 2025,CSCI 32022,3,2.7
46,6,Spring 2025,CSCI 32032,3,2.3
46,6,Spring 2025,CSCI 32042,3,3.3
46,6,Spring 2025,DELT 33212,3,2.3
46,6,Spring 2025,MGMT 31012,3,2.7
46,6,Spring 2025,CSEC 32012,3,2.0
46,6,Spring 2025,CSEC 32022,3,2.7
46,6,Spring 2025,CSEC 32032,3,2.0
46,6,Spring 2025,DSCI 32012,3,2.0
47,1,Fall 2023,CSCI 11014,3,2.7
47,1,Fall 2023,CSCI 11023,3,2.7
47,1,Fall 2023,CSCI 11032,3,2.0
47,1,Fall 2023,CSCI 11042,3,3.3
47,1,Fall 2023,CSCI 11052,3,2.7
47,1,Fall 2023,CSCI 11062,3,2.3
47,1,Fall 2023,DELT 13302,3,2.3
47,1,Fall 2023,CSCI 11072,2,2.0
47,2,Spring 2024,CSCI 12013,3,2.3
47,2,Spring 2024,CSCI 12022,3,3.0
47,2,Spring 2024,CSCI 12033,3,2.7
47,2,Spring 2024,CSCI 12042,3,2.0
47,2,Spring 2024,CSCI 12052,3,2.0
47,2,Spring 2024,CSCI 12063,3,2.0
47,3,Fall 2024,CSCI 21013,3,2.7
47,3,Fall 2024,CSCI 21023,3,2.7
47,3,Fall 2024,CSCI 21033,3,2.0
47,3,Fall 2024,CSCI 21042,3,2.3
47,3,Fall 2024,CSCI 21052,3,3.3
47,3,Fall 2024,CSCI 21062,3,2.0
47,3,Fall 2024,CSCI 23072,3,2.0
47,3,Fall 2024,DELT 21212,3,2.0
47,3,Fall 2024,MGMT 21012,3,3.0
47,4,Spring 2025,CSCI 22012,3,2.7
47,4,Spring 2025,CSCI 22022,3,3.3
47,4,Spring 2025,CSCI 22032,3,2.0
47,4,Spring 2025,CSCI 22042,3,2.7
47,4,Spring 2025,CSCI 22052,3,2.0
47,4,Spring 2025,CSCI 22062,3,2.0
47,4,Spring 2025,CSCI 22082,3,3.0
47,4,Spring 2025,MGMT 22012,3,2.7
47,4,Spring 2025,CSCI 22072,3,2.7
48,1,Fall 2023,CSCI 11014,3,2.7
48,1,Fall 2023,CSCI 11023,3,3.3
48,1,Fall 2023,CSCI 11032,3,2.7
48,1,Fall 2023,CSCI 11042,3,2.7
48,1,Fall 2023,CSCI 11052,3,2.0
48,1,Fall 2023,CSCI 11062,3,2.7
48,1,Fall 2023,DELT 13302,3,3.3
48,1,Fall 2023,CSCI 11072,2,3.0
48,2,Spring 2024,CSCI 12013,3,3.3
48,2,Spring 2024,CSCI 12022,3,3.7
48,2,Spring 2024,CSCI 12033,3,3.0
48,2,Spring 2024,CSCI 12042,3,3.3
48,2,Spring 2024,CSCI 12052,3,3.0
48,2,Spring 2024,CSCI 12063,3,2.7
48,3,Fall 2024,CSCI 21013,3,3.0
48,3,Fall 2024,CSCI 21023,3,3.3
48,3,Fall 2024,CSCI 21033,3,3.7
48,3,Fall 2024,CSCI 21042,3,2.7
48,3,Fall 2024,CSCI 21052,3,2.3
48,3,Fall 2024,CSCI 21062,3,3.0
48,3,Fall 2024,CSCI 23072,3,2.7
48,3,Fall 2024,DELT 21212,3,2.7
48,3,Fall 2024,MGMT 21012,3,2.0
48,4,Spring 2025,CSCI 22012,3,3.3
48,4,Spring 2025,CSCI 22022,3,3.0
48,4,Spring 2025,CSCI 22032,3,3.7
48,4,Spring 2025,CSCI 22042,3,2.3
48,4,Spring 2025,CSCI 22052,3,2.7
48,4,Spring 2025,CSCI 22062,3,2.7
48,4,Spring 2025,CSCI 22082,3,2.7
48,4,Spring 2025,MGMT 22012,3,2.0
48,4,Spring 2025,CSCI 22072,3,2.7
49,1,Fall 2023,CSCI 11014,3,2.3
49,1,Fall 2023,CSCI 11023,3,3.0
49,1,Fall 2023,CSCI 11032,3,2.0
49,1,Fall 2023,CSCI 11042,3,2.0
49,1,Fall 2023,CSCI 11052,3,2.3
49,1,Fall 2023,CSCI 11062,3,2.7
49,1,Fall 2023,DELT 13302,3,2.3
49,1,Fall 2023,CSCI 11072,3,3.0
49,2,Spring 2024,CSCI 12013,3,2.0
49,2,Spring 2024,CSCI 12022,3,2.7
49,2,Spring 2024,CSCI 12033,3,3.3
49,2,Spring 2024,CSCI 12042,3,3.7
49,2,Spring 2024,CSCI 12052,3,3.0
49,2,Spring 2024,CSCI 12063,3,2.7
49,3,Fall 2024,CSCI 21013,3,2.0
49,3,Fall 2024,CSCI 21023,3,2.3
49,3,Fall 2024,CSCI 21033,3,2.7
49,3,Fall 2024,CSCI 21042,3,3.0
49,3,Fall 2024,CSCI 21052,3,2.3
49,3,Fall 2024,CSCI 21062,3,3.3
49,3,Fall 2024,CSCI 23072,3,2.0
49,3,Fall 2024,DELT 21212,3,2.3
49,3,Fall 2024,MGMT 21012,3,2.3
49,4,Spring 2025,CSCI 22012,3,3.0
49,4,Spring 2025,CSCI 22022,3,2.0
